Title,Name,Type,ID,Sub. Organization,Full Organization Name,Sector,License,Security Class,View Audience,Download,Record Publish date,Record Last Modified,Description,Resource Status,Resource URL,Format,Resource Name,Resource ID,Resource Type
"BC Finance - British Columbia International Goods Exports by Major Market and Selected Commodities, 2010, Table A1.7",bc-finance-british-columbia-international-goods-exports-by-major-market-and-selected-commodities-201,Dataset,04a7a810-b759-4573-b2ec-7338ff7af027,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-02-22,2015-12-22,A tabular presentation of British Columbia interna...,completed,https://catalogue.data.gov.bc.ca/dataset/04a7a810-b759-4573-b2ec-7338ff7af027/resource/72652820-d4b0-4208-a5e6-eb14095eaba5/download/bcfinbcintlexportsmajormarketselectedcommodities2010.xlsx,xlsx,BC_Fin_BC_Intl_Exports_Major_Market_Selected_Commodities_2010.xlsx,72652820-d4b0-4208-a5e6-eb14095eaba5,Data
"BC Finance - Full-Time Equivalents (FTEs), 1999-2000 to 2010-11, Table A2.9; Consumer Price Index",bc-finance-full-time-equivalents-ftes-1999-2000-to-2010-11-table-a2-9-consumer-price-index,Dataset,01d58f1a-4114-43a2-b639-afcfdfde7987,767ab456-e63f-4118-8d0c-e1611f9cbcf0,"Ministry Of Finance, Treasury Board Staff",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-02-22,2015-12-22,Table A2.9 - A tabular presentation of British Col...,completed,https://catalogue.data.gov.bc.ca/dataset/01d58f1a-4114-43a2-b639-afcfdfde7987/resource/425973c1-e381-4df2-b4b9-064c20d645fd/download/bcfinfte19992011cpiannual.xlsx,xlsx,BC_Fin_FTE_1999_2011_CPI_Annual.xlsx,425973c1-e381-4df2-b4b9-064c20d645fd,Data
Deputy Ministers and Associate Deputy Ministers Salary and Travel - FYE10,deputy-ministers-and-associate-deputy-ministers-salary-and-travel-fye10,Dataset,f22ad9b7-dbfd-4640-a3d7-bab843322754,2e897c10-3789-428e-a702-aea161abf0f4,"Ministry Of Finance, Financial Reporting and Advisory Services",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-02-21,2015-12-22,Deputy Ministers and Associate Deputy Ministers sa...,completed,"https://catalogue.data.gov.bc.ca/dataset/f22ad9b7-dbfd-4640-a3d7-bab843322754/resource/3542e261-cfa1-4a1f-9cee-910a67f14d05/download/fye10dmandadmsalaryandtravel.csv,",csv,FYE10_DM_and_ADM_Salary_and_Travel.csv,3542e261-cfa1-4a1f-9cee-910a67f14d05,Data
Deputy Ministers and Associate Deputy Ministers Salary and Travel - FYE10,deputy-ministers-and-associate-deputy-ministers-salary-and-travel-fye10,Dataset,f22ad9b7-dbfd-4640-a3d7-bab843322754,2e897c10-3789-428e-a702-aea161abf0f4,"Ministry Of Finance, Financial Reporting and Advisory Services",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-02-21,2015-12-22,Deputy Ministers and Associate Deputy Ministers sa...,completed,https://catalogue.data.gov.bc.ca/dataset/f22ad9b7-dbfd-4640-a3d7-bab843322754/resource/87125fe5-3a93-4a98-ade7-a5659412fb44/download/fye10dmandadmsalaryandtravel.xls, xls, FYE10_DM_and_ADM_Salary_and_Travel.xls, 87125fe5-3a93-4a98-ade7-a5659412fb44, Data
Members of the Legislative Assembly Compensation - FYE07,members-of-the-legislative-assembly-compensation-fye07,Dataset,ce8505b9-c748-4e1f-8871-d005b55a644b,2e897c10-3789-428e-a702-aea161abf0f4,"Ministry Of Finance, Financial Reporting and Advisory Services",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-02-21,2015-12-22,Compensation paid to members of the Legislative As...,completed,"https://catalogue.data.gov.bc.ca/dataset/ce8505b9-c748-4e1f-8871-d005b55a644b/resource/d4e17215-5f2d-444d-83ab-e38cf8cb90c2/download/fye07memberscompensation.csv,",csv,FYE07_Members_Compensation.csv,d4e17215-5f2d-444d-83ab-e38cf8cb90c2,Data
Members of the Legislative Assembly Compensation - FYE07,members-of-the-legislative-assembly-compensation-fye07,Dataset,ce8505b9-c748-4e1f-8871-d005b55a644b,2e897c10-3789-428e-a702-aea161abf0f4,"Ministry Of Finance, Financial Reporting and Advisory Services",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-02-21,2015-12-22,Compensation paid to members of the Legislative As...,completed,https://catalogue.data.gov.bc.ca/dataset/ce8505b9-c748-4e1f-8871-d005b55a644b/resource/fbb406b2-e0a7-4bd7-865e-30b187adf49f/download/fye07memberscompensation.xls, xls, FYE07_Members_Compensation.xls, fbb406b2-e0a7-4bd7-865e-30b187adf49f, Data
Premier and Ministers Salary and Travel - FYE08,premier-and-ministers-salary-and-travel-fye08,Dataset,bd207480-32b0-420e-aa41-e5e519ca642b,2e897c10-3789-428e-a702-aea161abf0f4,"Ministry Of Finance, Financial Reporting and Advisory Services",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-02-21,2015-12-22,"Premier, and Ministers Salary and Travel Paid in t...",completed,"https://catalogue.data.gov.bc.ca/dataset/bd207480-32b0-420e-aa41-e5e519ca642b/resource/73d6139c-fea2-445e-b705-eda2c1372a77/download/fye08premierandministerssalarycclaandtravel.csv,",csv,FYE08_Premier_and_Ministers_Salary_CCLA_and_Travel.csv,73d6139c-fea2-445e-b705-eda2c1372a77,Data
Premier and Ministers Salary and Travel - FYE08,premier-and-ministers-salary-and-travel-fye08,Dataset,bd207480-32b0-420e-aa41-e5e519ca642b,2e897c10-3789-428e-a702-aea161abf0f4,"Ministry Of Finance, Financial Reporting and Advisory Services",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-02-21,2015-12-22,"Premier, and Ministers Salary and Travel Paid in t...",completed,https://catalogue.data.gov.bc.ca/dataset/bd207480-32b0-420e-aa41-e5e519ca642b/resource/f8db5558-cd84-4263-8fc2-4519b9849b20/download/fye08premierandministerssalarycclaandtravel.xls, xls, FYE08_Premier_and_Ministers_Salary_CCLA_and_Travel.xls, f8db5558-cd84-4263-8fc2-4519b9849b20, Data
Members of the Legislative Assembly Compensation - FYE10,members-of-the-legislative-assembly-compensation-fye10,Dataset,bcdda723-9d58-435b-831e-34a34b240a7f,2e897c10-3789-428e-a702-aea161abf0f4,"Ministry Of Finance, Financial Reporting and Advisory Services",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-02-21,2015-12-22,Compensation paid to members of the Legislative As...,completed,"https://catalogue.data.gov.bc.ca/dataset/bcdda723-9d58-435b-831e-34a34b240a7f/resource/3c85754d-de44-41dc-aace-d6bf9b8f1f52/download/fye10memberscompensation.csv,",csv,FYE10_Members_Compensation.csv,3c85754d-de44-41dc-aace-d6bf9b8f1f52,Data
Members of the Legislative Assembly Compensation - FYE10,members-of-the-legislative-assembly-compensation-fye10,Dataset,bcdda723-9d58-435b-831e-34a34b240a7f,2e897c10-3789-428e-a702-aea161abf0f4,"Ministry Of Finance, Financial Reporting and Advisory Services",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-02-21,2015-12-22,Compensation paid to members of the Legislative As...,completed,https://catalogue.data.gov.bc.ca/dataset/bcdda723-9d58-435b-831e-34a34b240a7f/resource/aa3478d7-ff20-4815-9b6d-9ce79c4b2348/download/fye10memberscompensation.xls, xls, FYE10_Members_Compensation.xls, aa3478d7-ff20-4815-9b6d-9ce79c4b2348, Data
Premier and Ministers Salary and Travel - FYE10,premier-and-ministers-salary-and-travel-fye10,Dataset,944bf10f-35a6-4311-a363-bb766654e64f,2e897c10-3789-428e-a702-aea161abf0f4,"Ministry Of Finance, Financial Reporting and Advisory Services",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-02-21,2015-12-22,"Premier, and Ministers Salary and Travel Paid in t...",completed,"https://catalogue.data.gov.bc.ca/dataset/944bf10f-35a6-4311-a363-bb766654e64f/resource/fa7526e0-b026-4abc-b0ef-98a5a0d160b0/download/fye10premierandministerssalarycclaandtravel.csv,",csv,FYE10_Premier_and_Ministers_Salary_CCLA_and_Travel.csv,fa7526e0-b026-4abc-b0ef-98a5a0d160b0,Data
Premier and Ministers Salary and Travel - FYE10,premier-and-ministers-salary-and-travel-fye10,Dataset,944bf10f-35a6-4311-a363-bb766654e64f,2e897c10-3789-428e-a702-aea161abf0f4,"Ministry Of Finance, Financial Reporting and Advisory Services",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-02-21,2015-12-22,"Premier, and Ministers Salary and Travel Paid in t...",completed,https://catalogue.data.gov.bc.ca/dataset/944bf10f-35a6-4311-a363-bb766654e64f/resource/887caef8-5d56-43f4-98f0-f0768f58d847/download/fye10premierandministerssalarycclaandtravel.xls, xls, FYE10_Premier_and_Ministers_Salary_CCLA_and_Travel.xls, 887caef8-5d56-43f4-98f0-f0768f58d847, Data
Premier and Ministers Salary and Travel - FYE09,premier-and-ministers-salary-and-travel-fye09,Dataset,78f13218-baba-4f41-b7e6-0e462c519cb1,2e897c10-3789-428e-a702-aea161abf0f4,"Ministry Of Finance, Financial Reporting and Advisory Services",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-02-21,2015-12-22,"Premier, and Ministers Salary and Travel Paid in t...",completed,"https://catalogue.data.gov.bc.ca/dataset/78f13218-baba-4f41-b7e6-0e462c519cb1/resource/1ed7c3e0-59ff-41a1-8829-c11bedefa7e7/download/fye09premierandministerssalarycclaandtravel.csv,",csv,FYE09_Premier_and_Ministers_Salary_CCLA_and_Travel.csv,1ed7c3e0-59ff-41a1-8829-c11bedefa7e7,Data
Premier and Ministers Salary and Travel - FYE09,premier-and-ministers-salary-and-travel-fye09,Dataset,78f13218-baba-4f41-b7e6-0e462c519cb1,2e897c10-3789-428e-a702-aea161abf0f4,"Ministry Of Finance, Financial Reporting and Advisory Services",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-02-21,2015-12-22,"Premier, and Ministers Salary and Travel Paid in t...",completed,https://catalogue.data.gov.bc.ca/dataset/78f13218-baba-4f41-b7e6-0e462c519cb1/resource/cc558eab-a155-4388-9b4c-7ed7e94eaea5/download/fye09premierandministerssalarycclaandtravel.xls, xls, FYE09_Premier_and_Ministers_Salary_CCLA_and_Travel.xls, cc558eab-a155-4388-9b4c-7ed7e94eaea5, Data
Members of the Legislative Assembly Compensation - FYE09,members-of-the-legislative-assembly-compensation-fye09,Dataset,fcd10e39-d931-4dca-a278-1d2a9910c10a,2e897c10-3789-428e-a702-aea161abf0f4,"Ministry Of Finance, Financial Reporting and Advisory Services",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-02-21,2015-12-22,Compensation paid to members of the Legislative As...,completed,"https://catalogue.data.gov.bc.ca/dataset/fcd10e39-d931-4dca-a278-1d2a9910c10a/resource/8cd29c66-2428-4b49-a282-1ff803a0370f/download/fye09memberscompensation.xls,",xls,FYE09_Members_Compensation.xls,8cd29c66-2428-4b49-a282-1ff803a0370f,Data
Members of the Legislative Assembly Compensation - FYE09,members-of-the-legislative-assembly-compensation-fye09,Dataset,fcd10e39-d931-4dca-a278-1d2a9910c10a,2e897c10-3789-428e-a702-aea161abf0f4,"Ministry Of Finance, Financial Reporting and Advisory Services",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-02-21,2015-12-22,Compensation paid to members of the Legislative As...,completed,https://catalogue.data.gov.bc.ca/dataset/fcd10e39-d931-4dca-a278-1d2a9910c10a/resource/a45d4142-6f0d-4adf-81e2-a702be328a0b/download/fye09memberscompensation.csv, csv, FYE09_Members_Compensation.csv, a45d4142-6f0d-4adf-81e2-a702be328a0b, Data
Deputy Ministers and Associate Deputy Ministers Salary and Travel - FYE07,deputy-ministers-and-associate-deputy-ministers-salary-and-travel-fye07,Dataset,dc040aca-1de8-45f4-b308-35413d4027eb,2e897c10-3789-428e-a702-aea161abf0f4,"Ministry Of Finance, Financial Reporting and Advisory Services",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-02-21,2015-12-22,Deputy Ministers and Associate Deputy Ministers sa...,completed,"https://catalogue.data.gov.bc.ca/dataset/dc040aca-1de8-45f4-b308-35413d4027eb/resource/879ea7a8-cb3a-4db7-90dc-ec85ed88a001/download/fye07dmandadmsalaryandtravel.xls,",xls,FYE07_DM_and_ADM_Salary_and_Travel.xls,879ea7a8-cb3a-4db7-90dc-ec85ed88a001,Data
Deputy Ministers and Associate Deputy Ministers Salary and Travel - FYE07,deputy-ministers-and-associate-deputy-ministers-salary-and-travel-fye07,Dataset,dc040aca-1de8-45f4-b308-35413d4027eb,2e897c10-3789-428e-a702-aea161abf0f4,"Ministry Of Finance, Financial Reporting and Advisory Services",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-02-21,2015-12-22,Deputy Ministers and Associate Deputy Ministers sa...,completed,https://catalogue.data.gov.bc.ca/dataset/dc040aca-1de8-45f4-b308-35413d4027eb/resource/ec201677-088e-4454-8b5c-0fe82a31134e/download/fye07dmandadmsalaryandtravel.csv, csv, FYE07_DM_and_ADM_Salary_and_Travel.csv, ec201677-088e-4454-8b5c-0fe82a31134e, Data
Premier and Ministers Salary and Travel - FYE07,premier-and-ministers-salary-and-travel-fye07,Dataset,bd5ab96b-5019-444e-8f17-3fbf449bf65f,2e897c10-3789-428e-a702-aea161abf0f4,"Ministry Of Finance, Financial Reporting and Advisory Services",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-02-21,2015-12-22,"Premier, and Ministers Salary and Travel Paid in t...",completed,"https://catalogue.data.gov.bc.ca/dataset/bd5ab96b-5019-444e-8f17-3fbf449bf65f/resource/ad2d239e-fb25-4d9c-998f-fe56dc498035/download/fye07premierandministerssalarycclaandtravel.xls,",xls,FYE07_Premier_and_Ministers_Salary_CCLA_and_Travel.xls,ad2d239e-fb25-4d9c-998f-fe56dc498035,Data
Premier and Ministers Salary and Travel - FYE07,premier-and-ministers-salary-and-travel-fye07,Dataset,bd5ab96b-5019-444e-8f17-3fbf449bf65f,2e897c10-3789-428e-a702-aea161abf0f4,"Ministry Of Finance, Financial Reporting and Advisory Services",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-02-21,2015-12-22,"Premier, and Ministers Salary and Travel Paid in t...",completed,https://catalogue.data.gov.bc.ca/dataset/bd5ab96b-5019-444e-8f17-3fbf449bf65f/resource/783b4ae5-7fa4-4b75-9465-cbec978ee8d7/download/fye07premierandministerssalarycclaandtravel.csv, csv, FYE07_Premier_and_Ministers_Salary_CCLA_and_Travel.csv, 783b4ae5-7fa4-4b75-9465-cbec978ee8d7, Data
Deputy Ministers and Associate Deputy Ministers Salary and Travel - FYE09,deputy-ministers-and-associate-deputy-ministers-salary-and-travel-fye09,Dataset,98053290-ac5a-4d67-99d8-6063759d46e8,2e897c10-3789-428e-a702-aea161abf0f4,"Ministry Of Finance, Financial Reporting and Advisory Services",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-02-21,2015-12-22,Deputy Ministers and Associate Deputy Ministers sa...,completed,"https://catalogue.data.gov.bc.ca/dataset/98053290-ac5a-4d67-99d8-6063759d46e8/resource/a2ca6412-9314-41a5-90a8-35580c2666c4/download/fye09dmandadmsalaryandtravel.xls,",xls,FYE09_DM_and_ADM_Salary_and_Travel.xls,a2ca6412-9314-41a5-90a8-35580c2666c4,Data
Deputy Ministers and Associate Deputy Ministers Salary and Travel - FYE09,deputy-ministers-and-associate-deputy-ministers-salary-and-travel-fye09,Dataset,98053290-ac5a-4d67-99d8-6063759d46e8,2e897c10-3789-428e-a702-aea161abf0f4,"Ministry Of Finance, Financial Reporting and Advisory Services",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-02-21,2015-12-22,Deputy Ministers and Associate Deputy Ministers sa...,completed,https://catalogue.data.gov.bc.ca/dataset/98053290-ac5a-4d67-99d8-6063759d46e8/resource/1c6c4664-9fe2-4667-95d9-830c33b59872/download/fye09dmandadmsalaryandtravel.csv, csv, FYE09_DM_and_ADM_Salary_and_Travel.csv, 1c6c4664-9fe2-4667-95d9-830c33b59872, Data
Members of the Legislative Assembly Compensation - FYE08,members-of-the-legislative-assembly-compensation-fye08,Dataset,7a125458-5f4b-4d05-93ad-f42b6ca10fe3,2e897c10-3789-428e-a702-aea161abf0f4,"Ministry Of Finance, Financial Reporting and Advisory Services",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-02-21,2015-12-22,Compensation paid to members of the Legislative As...,completed,"https://catalogue.data.gov.bc.ca/dataset/7a125458-5f4b-4d05-93ad-f42b6ca10fe3/resource/d8ca9d5c-90ca-4b6f-8af4-1c8fc297f070/download/fye08memberscompensation.xls,",xls,FYE08_Members_Compensation.xls,d8ca9d5c-90ca-4b6f-8af4-1c8fc297f070,Data
Members of the Legislative Assembly Compensation - FYE08,members-of-the-legislative-assembly-compensation-fye08,Dataset,7a125458-5f4b-4d05-93ad-f42b6ca10fe3,2e897c10-3789-428e-a702-aea161abf0f4,"Ministry Of Finance, Financial Reporting and Advisory Services",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-02-21,2015-12-22,Compensation paid to members of the Legislative As...,completed,https://catalogue.data.gov.bc.ca/dataset/7a125458-5f4b-4d05-93ad-f42b6ca10fe3/resource/b1506ba1-4990-46c1-ad9c-10a6c386d94b/download/fye08memberscompensation.csv, csv, FYE08_Members_Compensation.csv, b1506ba1-4990-46c1-ad9c-10a6c386d94b, Data
Deputy Ministers and Associate Deputy Ministers Salary and Travel - FYE08,deputy-ministers-and-associate-deputy-ministers-salary-and-travel-fye08,Dataset,0de7507b-7beb-4b96-aa54-5b218bff30a2,2e897c10-3789-428e-a702-aea161abf0f4,"Ministry Of Finance, Financial Reporting and Advisory Services",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-02-21,2015-12-22,Deputy Ministers and Associate Deputy Ministers sa...,completed,"https://catalogue.data.gov.bc.ca/dataset/0de7507b-7beb-4b96-aa54-5b218bff30a2/resource/232ef40d-b90c-4bc1-9c2a-686a5c87a799/download/fye08dmandadmsalaryandtravel.xls,",xls,FYE08_DM_and_ADM_Salary_and_Travel.xls,232ef40d-b90c-4bc1-9c2a-686a5c87a799,Data
Deputy Ministers and Associate Deputy Ministers Salary and Travel - FYE08,deputy-ministers-and-associate-deputy-ministers-salary-and-travel-fye08,Dataset,0de7507b-7beb-4b96-aa54-5b218bff30a2,2e897c10-3789-428e-a702-aea161abf0f4,"Ministry Of Finance, Financial Reporting and Advisory Services",Finance,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-02-21,2015-12-22,Deputy Ministers and Associate Deputy Ministers sa...,completed,https://catalogue.data.gov.bc.ca/dataset/0de7507b-7beb-4b96-aa54-5b218bff30a2/resource/cb249916-fc0a-4a3a-93d1-4fb176a0a874/download/fye08dmandadmsalaryandtravel.csv, csv, FYE08_DM_and_ADM_Salary_and_Travel.csv, cb249916-fc0a-4a3a-93d1-4fb176a0a874, Data
Avalanche and Weather Programs - Weather Station List,avalanche-and-weather-programs-weather-station-list,Dataset,9e04341b-a864-46d2-9bd4-6faf0f30ede0,887e5427-b980-48c8-853d-74623333bfff,"Ministry Of Transportation And Infrastructure, Construction and Maintenance",Transportation,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-02-15,2015-10-19,The Ministry of Transportation and Infrastructure'...,completed,"https://prdoas3.pub-apps.th.gov.bc.ca/saw-paws/weatherstation?page=stationList&format=xls,",xls,Weather Station List xls,e3daf107-adbe-4aaa-8828-ce7a356c2942,Data
Avalanche and Weather Programs - Weather Station List,avalanche-and-weather-programs-weather-station-list,Dataset,9e04341b-a864-46d2-9bd4-6faf0f30ede0,887e5427-b980-48c8-853d-74623333bfff,"Ministry Of Transportation And Infrastructure, Construction and Maintenance",Transportation,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-02-15,2015-10-19,The Ministry of Transportation and Infrastructure'...,completed,"https://prdoas3.pub-apps.th.gov.bc.ca/saw-paws/weatherstation?page=stationList&format=csv,", csv, Weather Station List csv, 99754231-b0d2-4011-b715-8e40345a437e, Data
Avalanche and Weather Programs - Weather Station List,avalanche-and-weather-programs-weather-station-list,Dataset,9e04341b-a864-46d2-9bd4-6faf0f30ede0,887e5427-b980-48c8-853d-74623333bfff,"Ministry Of Transportation And Infrastructure, Construction and Maintenance",Transportation,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2012-02-15,2015-10-19,The Ministry of Transportation and Infrastructure'...,completed,https://prdoas3.pub-apps.th.gov.bc.ca/saw-paws/weatherstation?page=stationList&format=pdf, pdf, Weather Station List PDF, 6566b957-18bb-4f8b-a653-2a885eb6b5f6, Data
BC Crown Land Indicators and Statistics - Historic Crown Tenures Issued - 2000-2009,bc-crown-land-indicators-and-statistics-historic-crown-tenures-issued-2000-2009,Dataset,d94fd318-d92e-4fee-bc5d-4291dfec1e47,bfcd546e-9211-42a6-9a29-6873d18b77eb,"Ministry Of Forests Lands And Natural Resource Operations, Land Tenures",Natural Resources,Open Government License - British Columbia,LOW-PUBLIC,Public,Public,2011-12-02,2015-12-22,A historic record of Land Act tenures issued betwe...,completed,https://catalogue.data.gov.bc.ca/dataset/d94fd318-d92e-4fee-bc5d-4291dfec1e47/resource/fbf7f965-1f2e-4920-b11d-817f06ab562a/download/crownlandindicatorstatisticstenuresissued20002009.csv,csv,Crown_Land_Indicator_Statistics_Tenures_Issued_2000_2009.csv,fbf7f965-1f2e-4920-b11d-817f06ab562a,Data
